model,loss,entropy,value_loss,policy_loss,tr_loss,tr_entropy,tr_value_loss,tr_policy_loss,kl,lr_multiplier,explained_var_old,explained_var_new,use_slap,Num_ResBlock,lr,SGD,dropout,L2,extra_act_fc
s10_1e-05lr_Adam0.1dropout_1e-05L2_extra,4.4552984,"tensor(4.1529, device='cuda:0')","tensor(0.3092, device='cuda:0')","tensor(4.1461, device='cuda:0')",3.148648739,3.620756626,0.000748595,3.147900105,0.038522996,1,0.996845094,0.997571382,TRUE,10,1.00E-05,FALSE,0.1,1.00E-05,TRUE
s10_1e-05lr_Adam0.2dropout_1e-05L2_extra,4.450138,"tensor(4.1146, device='cuda:0')","tensor(0.3028, device='cuda:0')","tensor(4.1473, device='cuda:0')",3.177283764,3.70909071,0.001130681,3.176153183,0.082793266,1,0.995135905,0.9940191,TRUE,10,1.00E-05,FALSE,0.2,1.00E-05,TRUE
s10_1e-05lr_Adam0.3dropout_1e-05L2_extra,4.462904,"tensor(4.1555, device='cuda:0')","tensor(0.3101, device='cuda:0')","tensor(4.1528, device='cuda:0')",3.263877869,3.714550972,0.005207709,3.258670092,0.13538936,1,0.977746052,0.974032419,TRUE,10,1.00E-05,FALSE,0.3,1.00E-05,TRUE
s10_1e-05lr_Adam0.4dropout_1e-05L2_extra,4.3804092,"tensor(4.1373, device='cuda:0')","tensor(0.2436, device='cuda:0')","tensor(4.1368, device='cuda:0')",3.398408413,3.805742741,0.005436808,3.392971516,0.18288015,1,0.976126677,0.977373404,TRUE,10,1.00E-05,FALSE,0.4,1.00E-05,TRUE
s20_0.1lr_SGD0dropout_1e-05L2_extra,4.5394096,"tensor(4.0601, device='cuda:0')","tensor(0.3073, device='cuda:0')","tensor(4.2321, device='cuda:0')",2.721841335,2.725313663,6.71E-06,2.72183466,0.00046963,1,0.999970876,0.999971252,TRUE,20,0.1,TRUE,0,1.00E-05,TRUE
s20_0.1lr_SGD0.1dropout_1e-05L2_extra,4.4830627,"tensor(4.1552, device='cuda:0')","tensor(0.3073, device='cuda:0')","tensor(4.1758, device='cuda:0')",2.858428717,2.859760761,1.97E-05,2.858408928,0.005401729,1,0.999932621,0.999924128,TRUE,20,0.1,TRUE,0.1,1.00E-05,TRUE
s20_0.1lr_SGD0.2dropout_1e-05L2_extra,4.4794564,"tensor(4.1566, device='cuda:0')","tensor(0.3057, device='cuda:0')","tensor(4.1737, device='cuda:0')",2.86624074,2.864290476,4.29E-06,2.866236448,0.008430725,1,0.99997873,0.999970733,TRUE,20,0.1,TRUE,0.2,1.00E-05,TRUE
s20_0.1lr_SGD0.3dropout_1e-05L2_extra,4.4779863,"tensor(4.1568, device='cuda:0')","tensor(0.3074, device='cuda:0')","tensor(4.1706, device='cuda:0')",2.85756588,2.86062479,1.98E-06,2.857563972,0.08632378,1,0.999989767,0.99992167,TRUE,20,0.1,TRUE,0.3,1.00E-05,TRUE
s20_0.1lr_SGD0.4dropout_1e-05L2_extra,7.2073655,"tensor(2.0116, device='cuda:0')","tensor(0.3088, device='cuda:0')","tensor(6.8986, device='cuda:0')",2.9287467,2.927114964,0.000440492,2.928306103,0.17036614,1,0.999882988,0.999989162,TRUE,20,0.1,TRUE,0.4,1.00E-05,TRUE
s20_0.1lr_Adam0dropout_1e-05L2_extra,4.8387957,"tensor(4.1252, device='cuda:0')","tensor(0.6926, device='cuda:0')","tensor(4.1462, device='cuda:0')",4.415298462,3.811856508,0.642578125,3.772720098,0.004059545,1,0,0,TRUE,20,0.1,FALSE,0,1.00E-05,TRUE
s20_0.1lr_Adam0.1dropout_1e-05L2_extra,4.380225,"tensor(4.1294, device='cuda:0')","tensor(0.2263, device='cuda:0')","tensor(4.1539, device='cuda:0')",3.846023083,3.602552414,0.121911883,3.72411108,0.47023243,1,0.475748144,0.513627657,TRUE,20,0.1,FALSE,0.1,1.00E-05,TRUE
s20_0.1lr_Adam0.2dropout_1e-05L2_extra,4.837883,"tensor(4.1202, device='cuda:0')","tensor(0.6926, device='cuda:0')","tensor(4.1453, device='cuda:0')",4.462220192,3.771351814,0.667966843,3.794253349,0.3971371,1,-8.70E-07,1.23E-08,TRUE,20,0.1,FALSE,0.2,1.00E-05,TRUE
s20_0.1lr_Adam0.3dropout_1e-05L2_extra,4.814426,"tensor(4.0982, device='cuda:0')","tensor(0.6926, device='cuda:0')","tensor(4.1219, device='cuda:0')",4.806502819,4.097865105,0.68749541,4.119007587,0.000159406,1,1.17E-06,3.44E-06,TRUE,20,0.1,FALSE,0.3,1.00E-05,TRUE
s20_0.1lr_Adam0.4dropout_1e-05L2_extra,4.823897,"tensor(4.1184, device='cuda:0')","tensor(0.6926, device='cuda:0')","tensor(4.1313, device='cuda:0')",4.548185825,3.896991968,0.66406095,3.884124994,0.2699616,1,5.37E-07,-1.46E-06,TRUE,20,0.1,FALSE,0.4,1.00E-05,TRUE
s20_0.01lr_SGD0dropout_1e-05L2_extra,4.4717436,"tensor(4.0994, device='cuda:0')","tensor(0.3073, device='cuda:0')","tensor(4.1645, device='cuda:0')",2.843673468,2.864235878,1.04E-05,2.843662977,0.005985528,1,0.999951616,0.999948309,TRUE,20,0.01,TRUE,0,1.00E-05,TRUE
s20_0.01lr_SGD0.1dropout_1e-05L2_extra,4.463684,"tensor(4.1455, device='cuda:0')","tensor(0.3074, device='cuda:0')","tensor(4.1563, device='cuda:0')",2.662612915,2.679703236,7.82E-05,2.662534714,0.018987436,1,0.999692411,0.999699307,TRUE,20,0.01,TRUE,0.1,1.00E-05,TRUE
s20_0.01lr_SGD0.2dropout_1e-05L2_extra,4.4708147,"tensor(4.1571, device='cuda:0')","tensor(0.3073, device='cuda:0')","tensor(4.1635, device='cuda:0')",2.796337366,2.803708553,9.38E-05,2.796243668,0.031159779,1,0.999559861,0.9995545,TRUE,20,0.01,TRUE,0.2,1.00E-05,TRUE
s20_0.01lr_SGD0.3dropout_1e-05L2_extra,4.456639,"tensor(4.1119, device='cuda:0')","tensor(0.3076, device='cuda:0')","tensor(4.1491, device='cuda:0')",2.923341274,2.935827255,0.000129162,2.923212051,0.03965927,1,0.999549966,0.999574545,TRUE,20,0.01,TRUE,0.3,1.00E-05,TRUE
s20_0.01lr_SGD0.4dropout_1e-05L2_extra,4.473934,"tensor(4.1575, device='cuda:0')","tensor(0.3074, device='cuda:0')","tensor(4.1666, device='cuda:0')",2.790024042,2.799056292,0.000125748,2.789898396,0.06717269,1,0.999446495,0.999391144,TRUE,20,0.01,TRUE,0.4,1.00E-05,TRUE
s20_0.01lr_Adam0dropout_1e-05L2_extra,4.6934214,"tensor(3.9549, device='cuda:0')","tensor(0.3146, device='cuda:0')","tensor(4.3788, device='cuda:0')",2.921365261,2.912908554,0.003350354,2.918015003,0.010057129,1,0.984853101,0.98159216,TRUE,20,0.01,FALSE,0,1.00E-05,TRUE
s20_0.01lr_Adam0.1dropout_1e-05L2_extra,4.692302,"tensor(3.8881, device='cuda:0')","tensor(0.2473, device='cuda:0')","tensor(4.4450, device='cuda:0')",3.161216021,3.22090435,0.014761595,3.146454334,0.16773325,1,0.915909324,0.912748646,TRUE,20,0.01,FALSE,0.1,1.00E-05,TRUE
s20_0.01lr_Adam0.2dropout_1e-05L2_extra,4.5703754,"tensor(4.0058, device='cuda:0')","tensor(0.2550, device='cuda:0')","tensor(4.3153, device='cuda:0')",2.914654493,2.909658432,0.001651347,2.913003206,0.030879447,1,0.994573121,0.995558306,TRUE,20,0.01,FALSE,0.2,1.00E-05,TRUE
s20_0.01lr_Adam0.3dropout_1e-05L2_extra,4.7208376,"tensor(3.7684, device='cuda:0')","tensor(0.2683, device='cuda:0')","tensor(4.4525, device='cuda:0')",2.995949984,2.963365078,0.00211317,2.99383688,0.07756036,1,0.990458228,0.990469252,TRUE,20,0.01,FALSE,0.3,1.00E-05,TRUE
s20_0.01lr_Adam0.4dropout_1e-05L2_extra,4.487749,"tensor(4.1176, device='cuda:0')","tensor(0.3069, device='cuda:0')","tensor(4.1809, device='cuda:0')",2.97407198,2.975537777,3.93E-05,2.97403264,0.22302036,1,0.999955809,0.992037657,TRUE,20,0.01,FALSE,0.4,1.00E-05,TRUE
s20_0.001lr_SGD0dropout_1e-05L2_extra,4.4478254,"tensor(4.1240, device='cuda:0')","tensor(0.3034, device='cuda:0')","tensor(4.1444, device='cuda:0')",2.990321636,3.022874594,7.37E-05,2.990247965,5.16E-06,1,0.999673649,0.999675384,TRUE,20,0.001,TRUE,0,1.00E-05,TRUE
s20_0.001lr_SGD0.1dropout_1e-05L2_extra,4.470052,"tensor(4.1566, device='cuda:0')","tensor(0.3071, device='cuda:0')","tensor(4.1629, device='cuda:0')",2.842145443,2.88990736,0.000173256,2.841972113,0.030383924,1,0.999182196,0.999218888,TRUE,20,0.001,TRUE,0.1,1.00E-05,TRUE
s20_0.001lr_SGD0.2dropout_1e-05L2_extra,4.4332643,"tensor(4.1364, device='cuda:0')","tensor(0.2814, device='cuda:0')","tensor(4.1519, device='cuda:0')",2.852382898,2.929229498,0.000267652,2.852115154,0.07231003,1,0.998319389,0.998998687,TRUE,20,0.001,TRUE,0.2,1.00E-05,TRUE
s20_0.001lr_SGD0.3dropout_1e-05L2_extra,4.4095025,"tensor(4.1488, device='cuda:0')","tensor(0.2705, device='cuda:0')","tensor(4.1390, device='cuda:0')",2.97142601,3.039263725,0.002222059,2.969203949,0.116250396,1,0.989003885,0.989115222,TRUE,20,0.001,TRUE,0.3,1.00E-05,TRUE
s20_0.001lr_SGD0.4dropout_1e-05L2_extra,4.4653506,"tensor(4.1567, device='cuda:0')","tensor(0.3068, device='cuda:0')","tensor(4.1586, device='cuda:0')",2.833037376,2.940150738,0.000496582,2.832540751,0.35201153,1,0.997426354,0.998260425,TRUE,20,0.001,TRUE,0.4,1.00E-05,TRUE
s20_0.001lr_Adam0dropout_1e-05L2_extra,4.488758,"tensor(4.0870, device='cuda:0')","tensor(0.2759, device='cuda:0')","tensor(4.2129, device='cuda:0')",2.770153046,2.78168273,4.67E-07,2.770152569,0.014338948,1,0.999998043,0.999997798,TRUE,20,0.001,FALSE,0,1.00E-05,TRUE
s20_0.001lr_Adam0.1dropout_1e-05L2_extra,4.477719,"tensor(4.1436, device='cuda:0')","tensor(0.3009, device='cuda:0')","tensor(4.1768, device='cuda:0')",2.80903244,2.812623501,2.19E-05,2.809010506,0.021610402,1,0.999902632,0.999902999,TRUE,20,0.001,FALSE,0.1,1.00E-05,TRUE
s20_0.001lr_Adam0.2dropout_1e-05L2_extra,4.40062,"tensor(4.1302, device='cuda:0')","tensor(0.2128, device='cuda:0')","tensor(4.1879, device='cuda:0')",3.011863708,3.01123023,2.66E-05,3.011837244,0.016857525,1,0.999887187,0.999871325,TRUE,20,0.001,FALSE,0.2,1.00E-05,TRUE
s20_0.001lr_Adam0.3dropout_1e-05L2_extra,4.469505,"tensor(4.1535, device='cuda:0')","tensor(0.3073, device='cuda:0')","tensor(4.1622, device='cuda:0')",2.796979666,2.803405285,1.92E-05,2.796960592,0.03465221,1,0.999910691,0.999913455,TRUE,20,0.001,FALSE,0.3,1.00E-05,TRUE
s20_0.001lr_Adam0.4dropout_1e-05L2_extra,4.4518743,"tensor(4.1331, device='cuda:0')","tensor(0.3080, device='cuda:0')","tensor(4.1438, device='cuda:0')",2.808915138,2.821545601,3.83E-05,2.808876753,0.07558152,1,0.999896026,0.999725356,TRUE,20,0.001,FALSE,0.4,1.00E-05,TRUE
s20_0.0001lr_SGD0dropout_1e-05L2_extra,4.438867,"tensor(4.1561, device='cuda:0')","tensor(0.2804, device='cuda:0')","tensor(4.1585, device='cuda:0')",3.381316662,3.947255373,0.00455022,3.376766443,8.43E-07,1,0.9815398,0.981608197,TRUE,20,0.0001,TRUE,0,1.00E-05,TRUE
s20_0.0001lr_SGD0.1dropout_1e-05L2_extra,4.44116,"tensor(4.1561, device='cuda:0')","tensor(0.2804, device='cuda:0')","tensor(4.1608, device='cuda:0')",3.455494404,3.924863338,0.004383961,3.451110363,0.03243331,1,0.981306259,0.979130462,TRUE,20,0.0001,TRUE,0.1,1.00E-05,TRUE
s20_0.0001lr_SGD0.2dropout_1e-05L2_extra,4.422976,"tensor(4.1486, device='cuda:0')","tensor(0.2705, device='cuda:0')","tensor(4.1525, device='cuda:0')",3.586088896,4.016113281,0.006472861,3.57961607,0.050705478,1,0.966690234,0.965965548,TRUE,20,0.0001,TRUE,0.2,1.00E-05,TRUE
s20_0.0001lr_SGD0.3dropout_1e-05L2_extra,4.4279866,"tensor(4.1565, device='cuda:0')","tensor(0.2665, device='cuda:0')","tensor(4.1615, device='cuda:0')",3.63350153,3.964515686,0.007074194,3.626427412,0.086942725,1,0.977037041,0.970032865,TRUE,20,0.0001,TRUE,0.3,1.00E-05,TRUE
s20_0.0001lr_SGD0.4dropout_1e-05L2_extra,4.419587,"tensor(4.1455, device='cuda:0')","tensor(0.2717, device='cuda:0')","tensor(4.1479, device='cuda:0')",3.685817719,3.975263357,0.004456575,3.681361198,0.13567692,1,0.97741089,0.978748295,TRUE,20,0.0001,TRUE,0.4,1.00E-05,TRUE
s20_0.0001lr_Adam0dropout_1e-05L2_extra,4.4307327,"tensor(4.1577, device='cuda:0')","tensor(0.2644, device='cuda:0')","tensor(4.1663, device='cuda:0')",2.834061861,2.872622967,1.14E-05,2.834050417,0.000749431,1,0.99996337,0.999961748,TRUE,20,0.0001,FALSE,0,1.00E-05,TRUE
s20_0.0001lr_Adam0.1dropout_1e-05L2_extra,4.452212,"tensor(4.1537, device='cuda:0')","tensor(0.3042, device='cuda:0')","tensor(4.1480, device='cuda:0')",2.921799898,2.946733475,5.29E-05,2.921746969,0.013976891,1,0.999736347,0.999751098,TRUE,20,0.0001,FALSE,0.1,1.00E-05,TRUE
s20_0.0001lr_Adam0.2dropout_1e-05L2_extra,4.4524264,"tensor(4.1536, device='cuda:0')","tensor(0.3074, device='cuda:0')","tensor(4.1450, device='cuda:0')",2.852664948,2.888879538,0.000148012,2.85251689,0.03371185,1,0.999387812,0.999298825,TRUE,20,0.0001,FALSE,0.2,1.00E-05,TRUE
s20_0.0001lr_Adam0.3dropout_1e-05L2_extra,4.4699683,"tensor(4.1581, device='cuda:0')","tensor(0.3074, device='cuda:0')","tensor(4.1626, device='cuda:0')",2.875443935,2.920431137,0.000223635,2.875220299,0.086954445,1,0.99921279,0.999233807,TRUE,20,0.0001,FALSE,0.3,1.00E-05,TRUE
s20_0.0001lr_Adam0.4dropout_1e-05L2_extra,4.394954,"tensor(4.0433, device='cuda:0')","tensor(0.2286, device='cuda:0')","tensor(4.1664, device='cuda:0')",2.887806892,2.984318733,0.000209536,2.887597322,0.1908868,1,0.998946277,0.998428277,TRUE,20,0.0001,FALSE,0.4,1.00E-05,TRUE
s20_1e-05lr_SGD0dropout_1e-05L2_extra,4.492924,"tensor(4.1553, device='cuda:0')","tensor(0.3336, device='cuda:0')","tensor(4.1594, device='cuda:0')",4.196136951,4.14106226,0.08016815,4.115968704,2.40E-08,1,0.644975337,0.645460313,TRUE,20,1.00E-05,TRUE,0,1.00E-05,TRUE
s20_1e-05lr_SGD0.1dropout_1e-05L2_extra,4.457427,"tensor(4.1531, device='cuda:0')","tensor(0.2991, device='cuda:0')","tensor(4.1583, device='cuda:0')",4.23698616,4.14514637,0.105648734,4.131337643,0.004504604,1,0.525427838,0.521329563,TRUE,20,1.00E-05,TRUE,0.1,1.00E-05,TRUE
s20_1e-05lr_SGD0.2dropout_1e-05L2_extra,4.4316196,"tensor(4.1562, device='cuda:0')","tensor(0.2669, device='cuda:0')","tensor(4.1647, device='cuda:0')",4.248542786,4.141629219,0.113914341,4.134628296,0.011815263,1,0.528013423,0.514095624,TRUE,20,1.00E-05,TRUE,0.2,1.00E-05,TRUE
s20_1e-05lr_SGD0.3dropout_1e-05L2_extra,4.4687676,"tensor(4.1436, device='cuda:0')","tensor(0.2870, device='cuda:0')","tensor(4.1818, device='cuda:0')",4.275669575,4.131283283,0.143644065,4.132025719,0.025794646,1,0.374454271,0.37158868,TRUE,20,1.00E-05,TRUE,0.3,1.00E-05,TRUE
s20_1e-05lr_SGD0.4dropout_1e-05L2_extra,4.4624324,"tensor(4.1561, device='cuda:0')","tensor(0.3039, device='cuda:0')","tensor(4.1586, device='cuda:0')",4.252053261,4.127506256,0.121059239,4.130993843,0.0364907,1,0.356201478,0.433292706,TRUE,20,1.00E-05,TRUE,0.4,1.00E-05,TRUE
s20_1e-05lr_Adam0dropout_1e-05L2_extra,4.4054117,"tensor(4.1050, device='cuda:0')","tensor(0.2267, device='cuda:0')","tensor(4.1788, device='cuda:0')",3.079147339,3.603929996,0.001420244,3.077727079,2.77E-05,1,0.993696544,0.994005576,TRUE,20,1.00E-05,FALSE,0,1.00E-05,TRUE
s20_1e-05lr_Adam0.1dropout_1e-05L2_extra,4.4468246,"tensor(4.1554, device='cuda:0')","tensor(0.2836, device='cuda:0')","tensor(4.1632, device='cuda:0')",3.074315071,3.594658852,0.00062828,3.073686838,0.043962605,1,0.997198261,0.997090992,TRUE,20,1.00E-05,FALSE,0.1,1.00E-05,TRUE
s20_1e-05lr_Adam0.2dropout_1e-05L2_extra,4.466685,"tensor(4.1526, device='cuda:0')","tensor(0.3233, device='cuda:0')","tensor(4.1434, device='cuda:0')",3.098940372,3.616080523,0.00121236,3.097728014,0.08498834,1,0.996107483,0.995426578,TRUE,20,1.00E-05,FALSE,0.2,1.00E-05,TRUE
s20_1e-05lr_Adam0.3dropout_1e-05L2_extra,4.360139,"tensor(4.1494, device='cuda:0')","tensor(0.2164, device='cuda:0')","tensor(4.1437, device='cuda:0')",3.15615654,3.691997051,0.002490421,3.153666019,0.13265273,1,0.987701384,0.988758094,TRUE,20,1.00E-05,FALSE,0.3,1.00E-05,TRUE
s20_1e-05lr_Adam0.4dropout_1e-05L2_extra,4.3664603,"tensor(4.1536, device='cuda:0')","tensor(0.2198, device='cuda:0')","tensor(4.1467, device='cuda:0')",3.307048082,3.772328854,0.004492507,3.302555561,0.18000078,1,0.97857094,0.982668301,TRUE,20,1.00E-05,FALSE,0.4,1.00E-05,TRUE
n0_0.1lr_SGD0dropout_1e-05L2_extra,3.7260067,"tensor(3.5733, device='cuda:0')","tensor(0.2130, device='cuda:0')","tensor(3.5130, device='cuda:0')",3.713283777,3.653567791,0.23566699,3.477616787,0.046861686,1,0,0,FALSE,0,0.1,TRUE,0,1.00E-05,TRUE
n0_0.1lr_SGD0.1dropout_1e-05L2_extra,4.3622437,"tensor(4.1485, device='cuda:0')","tensor(0.2129, device='cuda:0')","tensor(4.1493, device='cuda:0')",4.368943691,4.148439407,0.210021436,4.158922195,6.75E-05,1,0.000139493,-0.0001503,FALSE,0,0.1,TRUE,0.1,1.00E-05,TRUE
n0_0.1lr_SGD0.2dropout_1e-05L2_extra,4.362395,"tensor(4.1486, device='cuda:0')","tensor(0.2132, device='cuda:0')","tensor(4.1492, device='cuda:0')",4.367306709,4.148557186,0.217792943,4.149513721,2.04E-05,1,5.14E-06,-7.60E-05,FALSE,0,0.1,TRUE,0.2,1.00E-05,TRUE
n0_0.1lr_SGD0.3dropout_1e-05L2_extra,3.2654874,"tensor(3.2906, device='cuda:0')","tensor(0.2138, device='cuda:0')","tensor(3.0517, device='cuda:0')",3.197848082,3.013984203,0.228405148,2.969442844,0.4688929,1,-5.88E-06,5.29E-06,FALSE,0,0.1,TRUE,0.3,1.00E-05,TRUE
n0_0.1lr_SGD0.4dropout_1e-05L2_extra,3.9652114,"tensor(3.9732, device='cuda:0')","tensor(0.2132, device='cuda:0')","tensor(3.7520, device='cuda:0')",4.030006886,3.945621014,0.215060741,3.814945936,0.14169173,1,0.000742549,-0.000112465,FALSE,0,0.1,TRUE,0.4,1.00E-05,TRUE
n0_0.1lr_Adam0dropout_1e-05L2_extra,4.367644,"tensor(4.1454, device='cuda:0')","tensor(0.2158, device='cuda:0')","tensor(4.1518, device='cuda:0')",4.373229027,4.145670891,0.222590417,4.15063858,0.000203247,1,0,0,FALSE,0,0.1,FALSE,0,1.00E-05,TRUE
n0_0.1lr_Adam0.1dropout_1e-05L2_extra,4.3653574,"tensor(4.1433, device='cuda:0')","tensor(0.2129, device='cuda:0')","tensor(4.1524, device='cuda:0')",4.378335953,4.143275738,0.222592279,4.155743599,0.000189525,1,0,0,FALSE,0,0.1,FALSE,0.1,1.00E-05,TRUE
n0_0.1lr_Adam0.2dropout_1e-05L2_extra,6.0774765,"tensor(4.1430, device='cuda:0')","tensor(1.9223, device='cuda:0')","tensor(4.1552, device='cuda:0')",6.112974167,4.143370628,1.955078125,4.157896042,0.000236176,1,0,0,FALSE,0,0.1,FALSE,0.2,1.00E-05,TRUE
n0_0.1lr_Adam0.3dropout_1e-05L2_extra,4.3650055,"tensor(4.1433, device='cuda:0')","tensor(0.2134, device='cuda:0')","tensor(4.1517, device='cuda:0')",4.375401974,4.143445015,0.230314106,4.145087719,0.000183422,1,0,0,FALSE,0,0.1,FALSE,0.3,1.00E-05,TRUE
n0_0.1lr_Adam0.4dropout_1e-05L2_extra,4.365677,"tensor(4.1452, device='cuda:0')","tensor(0.2130, device='cuda:0')","tensor(4.1526, device='cuda:0')",4.373085499,4.145213127,0.219322711,4.153762817,0.000287889,1,0,0,FALSE,0,0.1,FALSE,0.4,1.00E-05,TRUE
n0_0.01lr_SGD0dropout_1e-05L2_extra,4.3617935,"tensor(4.1513, device='cuda:0')","tensor(0.2127, device='cuda:0')","tensor(4.1491, device='cuda:0')",4.381944656,4.151279449,0.234643459,4.147301197,1.99E-08,1,0.003375167,0.003378756,FALSE,0,0.01,TRUE,0,1.00E-05,TRUE
n0_0.01lr_SGD0.1dropout_1e-05L2_extra,4.3611884,"tensor(4.1510, device='cuda:0')","tensor(0.2122, device='cuda:0')","tensor(4.1490, device='cuda:0')",4.375173569,4.150922775,0.224184811,4.150988579,0.000159721,1,0.003315261,0.00320594,FALSE,0,0.01,TRUE,0.1,1.00E-05,TRUE
n0_0.01lr_SGD0.2dropout_1e-05L2_extra,4.249005,"tensor(4.1505, device='cuda:0')","tensor(0.1001, device='cuda:0')","tensor(4.1489, device='cuda:0')",4.254868507,4.150333405,0.104252793,4.150615692,0.00052962,1,0.53257545,0.519513645,FALSE,0,0.01,TRUE,0.2,1.00E-05,TRUE
n0_0.01lr_SGD0.3dropout_1e-05L2_extra,4.362928,"tensor(4.1516, device='cuda:0')","tensor(0.2136, device='cuda:0')","tensor(4.1493, device='cuda:0')",4.37416172,4.151474953,0.226756066,4.147405624,0.000237793,1,-4.55E-05,0.000648978,FALSE,0,0.01,TRUE,0.3,1.00E-05,TRUE
n0_0.01lr_SGD0.4dropout_1e-05L2_extra,4.356554,"tensor(4.1515, device='cuda:0')","tensor(0.2072, device='cuda:0')","tensor(4.1493, device='cuda:0')",4.351948738,4.15140152,0.201071844,4.150876999,0.000305745,1,0.022578233,0.016863031,FALSE,0,0.01,TRUE,0.4,1.00E-05,TRUE
n0_0.01lr_Adam0dropout_1e-05L2_extra,3.4691522,"tensor(3.2611, device='cuda:0')","tensor(0.2130, device='cuda:0')","tensor(3.2562, device='cuda:0')",3.380830765,3.167238712,0.228454649,3.152376175,0.001509219,1,0,0,FALSE,0,0.01,FALSE,0,1.00E-05,TRUE
n0_0.01lr_Adam0.1dropout_1e-05L2_extra,4.363295,"tensor(4.1485, device='cuda:0')","tensor(0.2133, device='cuda:0')","tensor(4.1500, device='cuda:0')",4.372720242,4.148571014,0.226441994,4.146278381,3.04E-06,1,0.000272028,4.50E-05,FALSE,0,0.01,FALSE,0.1,1.00E-05,TRUE
n0_0.01lr_Adam0.2dropout_1e-05L2_extra,4.362804,"tensor(4.1484, device='cuda:0')","tensor(0.2130, device='cuda:0')","tensor(4.1498, device='cuda:0')",4.372654915,4.148394108,0.224628195,4.148026943,1.43E-06,1,-0.000353356,0.001216908,FALSE,0,0.01,FALSE,0.2,1.00E-05,TRUE
n0_0.01lr_Adam0.3dropout_1e-05L2_extra,4.363345,"tensor(4.1479, device='cuda:0')","tensor(0.2141, device='cuda:0')","tensor(4.1493, device='cuda:0')",4.372425556,4.147873878,0.225032449,4.147393227,3.04E-06,1,0.000685761,0.00025835,FALSE,0,0.01,FALSE,0.3,1.00E-05,TRUE
n0_0.01lr_Adam0.4dropout_1e-05L2_extra,4.362677,"tensor(4.1487, device='cuda:0')","tensor(0.2130, device='cuda:0')","tensor(4.1497, device='cuda:0')",4.37143755,4.148626328,0.219886914,4.15155077,2.24E-06,1,-0.000522591,3.16E-05,FALSE,0,0.01,FALSE,0.4,1.00E-05,TRUE
n0_0.001lr_SGD0dropout_1e-05L2_extra,4.3699107,"tensor(4.1567, device='cuda:0')","tensor(0.2133, device='cuda:0')","tensor(4.1566, device='cuda:0')",4.37558651,4.156691551,0.219740778,4.155845642,-1.00E-08,1,0.000226404,0.000225151,FALSE,0,0.001,TRUE,0,1.00E-05,TRUE
n0_0.001lr_SGD0.1dropout_1e-05L2_extra,4.3710794,"tensor(4.1568, device='cuda:0')","tensor(0.2131, device='cuda:0')","tensor(4.1580, device='cuda:0')",4.382475376,4.156826496,0.224835336,4.15763998,2.84E-05,1,-0.000953003,-0.003590823,FALSE,0,0.001,TRUE,0.1,1.00E-05,TRUE
n0_0.001lr_SGD0.2dropout_1e-05L2_extra,4.36949,"tensor(4.1561, device='cuda:0')","tensor(0.2131, device='cuda:0')","tensor(4.1564, device='cuda:0')",4.377353668,4.155960083,0.220025837,4.157327652,0.000250997,1,0.000523469,0.004641589,FALSE,0,0.001,TRUE,0.2,1.00E-05,TRUE
n0_0.001lr_SGD0.3dropout_1e-05L2_extra,4.3704476,"tensor(4.1562, device='cuda:0')","tensor(0.2133, device='cuda:0')","tensor(4.1572, device='cuda:0')",4.373101711,4.156084061,0.216881961,4.156219959,0.000172362,1,-0.001625032,-0.002986318,FALSE,0,0.001,TRUE,0.3,1.00E-05,TRUE
n0_0.001lr_SGD0.4dropout_1e-05L2_extra,4.3705306,"tensor(4.1568, device='cuda:0')","tensor(0.2134, device='cuda:0')","tensor(4.1572, device='cuda:0')",4.378404617,4.156529427,0.223459214,4.154945374,0.000426489,1,0.000406508,-0.000887697,FALSE,0,0.001,TRUE,0.4,1.00E-05,TRUE
n0_0.001lr_Adam0dropout_1e-05L2_extra,3.1570308,"tensor(2.8550, device='cuda:0')","tensor(0.0299, device='cuda:0')","tensor(3.1272, device='cuda:0')",3.575988054,2.944888115,0.059467126,3.516520977,0.08938137,1,0.73032108,0.825211101,FALSE,0,0.001,FALSE,0,1.00E-05,TRUE
n0_0.001lr_Adam0.1dropout_1e-05L2_extra,2.963967,"tensor(2.9377, device='cuda:0')","tensor(0.0034, device='cuda:0')","tensor(2.9605, device='cuda:0')",2.880405903,2.852611542,0.003405492,2.877000332,0.13902348,1,0.979055267,0.969701396,FALSE,0,0.001,FALSE,0.1,1.00E-05,TRUE
n0_0.001lr_Adam0.2dropout_1e-05L2_extra,2.9561465,"tensor(2.9710, device='cuda:0')","tensor(0.0019, device='cuda:0')","tensor(2.9542, device='cuda:0')",2.969357967,2.99977684,0.003533428,2.965824604,0.1756277,1,0.986948874,0.981640722,FALSE,0,0.001,FALSE,0.2,1.00E-05,TRUE
n0_0.001lr_Adam0.3dropout_1e-05L2_extra,2.95676,"tensor(2.9407, device='cuda:0')","tensor(0.0004, device='cuda:0')","tensor(2.9564, device='cuda:0')",2.851410866,2.889407158,0.000534895,2.850875854,0.2915172,1,0.998437173,0.996590355,FALSE,0,0.001,FALSE,0.3,1.00E-05,TRUE
