model,loss,entropy,value_loss,policy_loss,use_slap,Num_ResBlock,lr,optimizer,dropout,L2,extra_act_fc,batch_size,train_loss,train_entropy,train_value_loss,train_policy_loss,kl,lr_multiplier,explained_var_old,explained_var_new
n0_size80512_originalsize10064,2.774635792,2.781445265,4.30E-05,2.774592876,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.70299983,2.710022926,3.55E-05,2.702964306,0.000485322,1,0.99985381,0.99986583
n0_size80512_originalsize10064,2.774893999,2.778425932,2.85E-05,2.774865627,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.916529894,2.921269894,3.42E-05,2.9164958,0.000472828,1,0.999848225,0.999901745
n0_size80512_originalsize10064,2.774340868,2.781226158,4.74E-05,2.774293423,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.817723989,2.816164017,0.000306388,2.817417622,0.000705568,1,0.998583479,0.999688412
n0_size80512_originalsize10064,2.774943829,2.779274464,4.47E-05,2.774899006,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.84215188,2.845475674,3.24E-05,2.842119455,0.000341443,1,0.999858491,0.999845163
n0_size80512_originalsize10064,2.774484396,2.783324003,7.03E-05,2.774414063,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.818631887,2.82881546,6.50E-05,2.818566799,0.000574662,1,0.999720924,0.99980582
n0_size80512_originalsize10064,2.774843454,2.776117086,6.23E-05,2.774781227,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.618613005,2.628330708,6.45E-05,2.618548393,0.00361782,1,0.999748204,0.999934947
n0_size80512_originalsize10064,2.77686739,2.772153854,0.000141419,2.776726007,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.746806145,2.742402554,7.48E-05,2.746731281,0.006547591,1,0.999665274,0.999954335
n0_size80512_originalsize10064,2.776047468,2.778096199,1.97E-05,2.776027918,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.708660364,2.712275505,3.53E-05,2.708625078,0.00218598,1,0.999845172,0.999934193
n0_size80512_originalsize10064,2.776465893,2.776655912,6.30E-05,2.77640295,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.847370625,2.854056835,2.62E-05,2.847344398,0.000553995,1,0.99988779,0.999942428
n0_size80512_originalsize10064,2.775602102,2.779448748,3.94E-05,2.775562763,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.753872156,2.75551033,2.08E-05,2.753851414,0.000575418,1,0.999908262,0.999846699
n0_size80512_originalsize10064,2.774931669,2.779065609,3.26E-05,2.774899006,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.817649126,2.822804451,2.69E-05,2.817622185,0.000174764,1,0.999882582,0.999891933
n0_size80512_originalsize10064,2.774429798,2.780275106,4.14E-05,2.774388313,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.780604124,2.787348509,2.77E-05,2.780576468,0.000644917,1,0.999883103,0.999916058
n0_size80512_originalsize10064,2.774379015,2.777869463,2.72E-05,2.774351835,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.907530308,2.916922092,4.22E-05,2.907488108,0.000800695,1,0.999814343,0.999944857
n0_size80512_originalsize10064,2.775954008,2.773407221,0.000174983,2.775779009,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.724224091,2.723834038,3.93E-06,2.724220276,0.00081962,1,0.999982958,0.999985971
n0_size80512_originalsize10064,2.777648211,2.791852951,0.000147502,2.777500629,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.841672897,2.84272933,1.58E-05,2.841657162,0.00200269,1,0.999928169,0.999518988
n0_size80512_originalsize10064,2.777571678,2.782944679,0.000174478,2.777397156,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.561081648,2.564578295,1.93E-05,2.561062336,0.001330698,1,0.999919402,0.999848367
n0_size80512_originalsize10064,2.776974916,2.778439522,5.12E-05,2.776923656,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.646371603,2.648114204,2.02E-05,2.646351337,0.001078712,1,0.999919437,0.999921931
n0_size80512_originalsize10064,2.777658701,2.788713455,0.000136594,2.777522087,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.783561468,2.786210537,4.60E-05,2.783515453,0.000970232,1,0.999801628,0.999593856
n0_size80512_originalsize10064,2.7778759,2.772994995,0.000250516,2.777625322,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.752907276,2.755347252,1.20E-05,2.752895355,0.000558337,1,0.99995027,0.99996018
n0_size80512_originalsize10064,2.779411793,2.810380936,0.00037461,2.779037237,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.831646442,2.820258141,0.001994621,2.829651833,0.002636605,1,0.99074733,0.989545015
n0_size80512_originalsize10064,2.777863264,2.772000551,0.00040547,2.777457714,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.789694548,2.788649797,6.93E-06,2.789687634,0.000857728,1,0.999968628,0.999877106
n0_size80512_originalsize10064,2.776256323,2.776132107,6.51E-05,2.776191235,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.791317463,2.792707205,2.71E-05,2.791290283,0.001276089,1,0.999882582,0.999936537
n0_size80512_originalsize10064,2.774759054,2.77903676,3.16E-05,2.774727345,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.763262987,2.76176548,1.40E-05,2.76324892,0.000564124,1,0.999937087,0.999935175
n0_size80512_originalsize10064,2.774572849,2.776922703,5.27E-05,2.774520159,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.873022556,2.880031824,3.77E-05,2.872984886,0.000353534,1,0.999826887,0.999936613
n0_size80512_originalsize10064,2.774269342,2.77758193,3.55E-05,2.774233818,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.903889179,2.907637596,0.000186818,2.903702259,0.000218696,1,0.999101928,0.999060525
n0_size80512_originalsize10064,2.775133133,2.784356356,9.11E-05,2.775042057,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.863507986,2.877624273,0.000198764,2.863309145,0.001369069,1,0.999140416,0.99967675
n0_size80512_originalsize10064,2.776041746,2.774416447,0.000140623,2.775901079,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.847024441,2.842035294,6.18E-06,2.847018242,0.001055028,1,0.999971325,0.999971954
n0_size80512_originalsize10064,2.774683714,2.778115034,2.72E-05,2.774656534,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.777158022,2.777154207,5.81E-06,2.7771523,0.000744111,1,0.999974106,0.999954106
n0_size80512_originalsize10064,2.774645805,2.780732632,2.35E-05,2.77462244,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.627226353,2.633704901,8.59E-06,2.62721777,0.000450464,1,0.999966272,0.999965142
n0_size80512_originalsize10064,2.777936459,2.783124208,3.31E-05,2.777903318,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.794778824,2.788974285,5.11E-05,2.794727802,0.003268069,1,0.999766214,0.999883443
n0_size80512_originalsize10064,2.776476622,2.775645256,0.000164644,2.776311874,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.71118331,2.716161251,1.68E-05,2.711166382,0.000877335,1,0.999932591,0.99996258
n0_size80512_originalsize10064,2.777134418,2.775299311,0.000132195,2.777002335,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.70320344,2.709060192,0.000189116,2.703014374,0.000997781,1,0.999163315,0.997953314
n0_size80512_originalsize10064,2.775913715,2.783243418,3.32E-05,2.775880575,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.738696337,2.740694046,1.30E-05,2.738683224,0.000775909,1,0.999942435,0.999934074
n0_size80512_originalsize10064,2.775546551,2.786278963,7.67E-05,2.77546978,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.850494385,2.853685379,2.09E-05,2.850473404,0.00077881,1,0.999906183,0.999725246
n0_size80512_originalsize10064,2.7751472,2.774168253,0.000143411,2.775003672,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.786581993,2.787486553,6.62E-06,2.786575317,0.000913396,1,0.999970134,0.999972135
n0_size80512_originalsize10064,2.775654078,2.785419703,6.81E-05,2.77558589,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.687984943,2.699084282,8.91E-05,2.687895775,0.000326644,1,0.999653414,0.999746112
n0_size80512_originalsize10064,2.774875402,2.784057617,4.29E-05,2.774832487,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.842385292,2.85205698,4.56E-05,2.842339754,0.000535917,1,0.999801659,0.999863793
n0_size80512_originalsize10064,2.774442911,2.774912596,0.000143028,2.77429986,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.899301529,2.897844791,1.15E-05,2.899290085,0.000546172,1,0.99994564,0.999947996
n0_size80512_originalsize10064,2.774951458,2.775550127,3.81E-05,2.774913311,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.790215492,2.785619736,0.000183078,2.790032387,0.000910901,1,0.999163084,0.999936364
n0_size80512_originalsize10064,2.775470018,2.778201818,3.34E-05,2.77543664,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.698585272,2.699778318,1.07E-05,2.698574543,0.000335421,1,0.999956572,0.999945203
n0_size80512_originalsize10064,2.77404809,2.777805805,2.35E-05,2.774024487,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.774424791,2.776972294,1.26E-05,2.774412155,0.000431925,1,0.999943372,0.999933754
n0_size80512_originalsize10064,2.774388313,2.784430027,6.34E-05,2.774324894,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.890748262,2.898093462,2.60E-05,2.890722275,0.000257984,1,0.999882806,0.999855946
n0_size80512_originalsize10064,2.773733854,2.778905392,5.33E-05,2.773680687,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.73439455,2.740616083,2.66E-05,2.734367847,0.000159154,1,0.999887373,0.999877944
n0_size80512_originalsize10064,2.773457766,2.779086113,4.21E-05,2.773415565,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.847125053,2.853795052,3.06E-05,2.847094536,0.000176884,1,0.999868627,0.999900882
n0_size80512_originalsize10064,2.774529457,2.774871588,6.54E-05,2.77446413,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.857572794,2.860903263,1.92E-05,2.857553482,0.000411718,1,0.999911087,0.999928987
n0_size80512_originalsize10064,2.77495122,2.775847673,4.76E-05,2.774903536,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.796975136,2.802602768,1.90E-05,2.796956062,0.001204891,1,0.999918531,0.99995176
n0_size80512_originalsize10064,2.774321318,2.775569916,6.23E-05,2.77425909,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.834974051,2.837588549,1.76E-05,2.834956408,0.000431647,1,0.99992481,0.999947284
n0_size80512_originalsize10064,2.774187803,2.780872583,6.28E-05,2.774125099,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.779386282,2.785094738,4.84E-05,2.779337883,0.000316202,1,0.99979515,0.999787526
n0_size80512_originalsize10064,2.77387476,2.776627064,5.33E-05,2.773821354,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.753424644,2.755562782,1.55E-05,2.753409147,0.000184101,1,0.999933072,0.999932095
n0_size80512_originalsize10064,2.774138451,2.778186798,5.16E-05,2.774086952,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.753623724,2.758253098,6.13E-05,2.75356245,0.000291808,1,0.999729431,0.99950753
n0_size80512_originalsize10064,2.774174452,2.77723074,3.41E-05,2.774140358,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.828071356,2.832771778,1.20E-05,2.828059435,0.000627685,1,0.999946365,0.999933863
n0_size80512_originalsize10064,2.773761511,2.776386738,4.91E-05,2.773712397,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.908750534,2.911907911,1.22E-05,2.908738375,0.000193566,1,0.999942306,0.9999405
n0_size80512_originalsize10064,2.775071144,2.783400059,4.85E-05,2.775022745,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.800317287,2.805859089,1.59E-05,2.800301313,0.000267233,1,0.999930605,0.999876845
n0_size80512_originalsize10064,2.77408886,2.776244164,5.20E-05,2.774036884,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.84436655,2.851737261,2.76E-05,2.844338894,0.00092724,1,0.999875216,0.99985973
n0_size80512_originalsize10064,2.774342537,2.776003599,0.000191695,2.774150848,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.762451649,2.766060591,1.13E-05,2.762440205,0.000310657,1,0.999950558,0.999956454
n0_size80512_originalsize10064,2.774857283,2.778930187,0.000224866,2.774632454,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.798585415,2.783507824,0.000307992,2.798277378,0.004737023,1,0.998605104,0.99989028
n0_size80512_originalsize10064,2.777664423,2.782931328,6.87E-05,2.777595758,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.788299084,2.79483366,6.27E-05,2.78823638,0.000819491,1,0.999727319,0.999822771
n0_size80512_originalsize10064,2.776108742,2.780473709,5.01E-05,2.776058674,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.82260561,2.822197914,1.44E-05,2.822591305,0.003272129,1,0.999936028,0.999946783
n0_size80512_originalsize10064,2.777973413,2.794039488,9.80E-05,2.777875423,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.832095861,2.82139492,0.001999447,2.830096483,0.001336447,1,0.990726528,0.990536763
n0_size80512_originalsize10064,2.775951862,2.773349524,0.00015048,2.77580142,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.637497663,2.635617971,1.88E-05,2.637478828,0.001057253,1,0.999920144,0.999902468
n0_size80512_originalsize10064,2.775467396,2.773230076,4.48E-05,2.775422573,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.749923229,2.750424862,3.44E-05,2.749888897,0.002540424,1,0.999849964,0.999836482
n0_size80512_originalsize10064,2.775929451,2.788850307,0.000104428,2.775825024,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.725803852,2.748209238,0.000361935,2.725441933,0.001118477,1,0.998524883,0.999428199
n0_size80512_originalsize10064,2.774992466,2.775896549,0.000156657,2.774835825,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.715542316,2.711434603,1.13E-05,2.715530872,0.001609996,1,0.999950147,0.999962229
n0_size80512_originalsize10064,2.780997992,2.766804457,0.000928519,2.78006959,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.803883791,2.862987041,0.001114179,2.802769661,0.042737056,1,0.995413275,0.996434067
n0_size80512_originalsize10064,4.049417496,3.939541578,0.277777046,3.771640539,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,4.151024342,3.997033834,0.300981879,3.850042582,0.018347412,1,0,0
n0_size80512_originalsize10064,3.619832039,3.533147097,0.221320987,3.398510933,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.789740086,3.466109276,0.202410161,3.587329865,0.037088256,1,0,0
n0_size80512_originalsize10064,3.380318165,3.195059061,0.224576801,3.155741453,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.457406998,3.25213623,0.224302709,3.233104229,0.018993706,1,0,0
n0_size80512_originalsize10064,3.27076745,3.044762373,0.220082432,3.050684929,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.160935879,3.00190115,0.233980238,2.9269557,0.007774457,1,0,0
n0_size80512_originalsize10064,3.214262486,3.05257225,0.22075589,2.99350667,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.348644495,3.121529341,0.207945883,3.140698671,0.003824104,1,0,0
n0_size80512_originalsize10064,3.178209782,3.004579067,0.219926059,2.958283663,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.205377579,2.966978312,0.217020869,2.988356829,0.002890109,1,0,0
n0_size80512_originalsize10064,3.153166771,2.983593941,0.219976962,2.933189869,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.194427967,3.015297413,0.216626614,2.977801323,0.002240536,1,0,0
n0_size80512_originalsize10064,3.136282682,3.010542631,0.220007002,2.91627574,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.064392805,2.949149609,0.226168871,2.838223934,0.001151051,1,0,0
n0_size80512_originalsize10064,3.120910645,2.946186543,0.220254481,2.900656223,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.281307936,3.084526777,0.20291172,3.07839632,0.001368165,1,0,0
n0_size80512_originalsize10064,3.108803511,2.923684597,0.220066801,2.888736725,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.032463074,2.876026154,0.227311671,2.805151463,0.001542302,1,0,0
n0_size80512_originalsize10064,3.100676775,2.919911385,0.219928443,2.880748272,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.018936396,2.831699133,0.228551239,2.790385246,0.001562365,1,0,0
n0_size80512_originalsize10064,3.092250347,2.934137583,0.220044523,2.872205734,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.050074339,2.869917631,0.224994525,2.825079918,0.001387406,1,0,0
n0_size80512_originalsize10064,3.084795952,2.906915426,0.219926149,2.864869833,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.137269258,2.930914402,0.215054497,2.922214746,0.001442644,1,0,0
n0_size80512_originalsize10064,3.079913616,2.9234128,0.2199561,2.859957457,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.12830615,2.942481995,0.214919299,2.913386822,0.001155974,1,0,0
n0_size80512_originalsize10064,3.074824333,2.913597822,0.219962806,2.854861498,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.212350845,3.009268045,0.205801323,3.006549597,0.000845456,1,0,0
n0_size80512_originalsize10064,3.069287062,2.887517691,0.220025301,2.849261761,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.134564161,2.903942585,0.215576932,2.918987274,0.001732924,1,0,0
n0_size80512_originalsize10064,3.064633131,2.884957075,0.219991848,2.844641209,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.160844803,2.955182791,0.211338982,2.949505806,0.00150489,1,0,0
n0_size80512_originalsize10064,3.064269066,2.913437843,0.219926476,2.84434247,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.043726921,2.873756647,0.22183454,2.821892262,0.00111495,1,0,0
n0_size80512_originalsize10064,3.058050156,2.879253864,0.219941229,2.838109016,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.071050167,2.852404833,0.219790697,2.85125947,0.001025244,1,0,0
n0_size80512_originalsize10064,3.055297852,2.867645502,0.219960898,2.835336924,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.984638929,2.780635834,0.227582216,2.757056713,0.001001147,1,0,0
n0_size80512_originalsize10064,3.051623821,2.855158329,0.219928607,2.831695318,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.146190882,2.916224957,0.211038455,2.935152531,0.001192296,1,0,0
n0_size80512_originalsize10064,3.051098347,2.868699789,0.219949484,2.831148863,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.131251812,2.913958073,0.213913918,2.917337894,0.001182155,1,0,0
n0_size80512_originalsize10064,3.052747965,2.910361767,0.219997481,2.832750559,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.972350121,2.796605587,0.227644324,2.744705915,0.000943621,1,0,0
n0_size80512_originalsize10064,3.04579258,2.855729103,0.219961569,2.825830936,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.063698053,2.838624239,0.219135508,2.844562531,0.000979656,1,0,0
n0_size80512_originalsize10064,3.044525146,2.861878872,0.220019504,2.824505568,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.174806595,2.944602013,0.208499044,2.96630764,0.001307075,1,0,0
n0_size80512_originalsize10064,3.043466568,2.871296167,0.219974861,2.823491812,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.070613146,2.876102924,0.217712536,2.852900505,0.001162109,1,0,0
n0_size80512_originalsize10064,3.040865898,2.86925149,0.220094621,2.820771217,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.142359734,2.928891659,0.211930454,2.93042922,0.000981595,1,0,0
n0_size80512_originalsize10064,3.037859201,2.857760191,0.220122784,2.817736387,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.136873245,2.938679934,0.210458249,2.926414967,0.001185419,1,0,0
n0_size80512_originalsize10064,3.037703037,2.859323978,0.220132574,2.817570448,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.073493004,2.888023615,0.217062593,2.856430531,0.000693305,1,0,0
n0_size80512_originalsize10064,3.036985397,2.866672277,0.219926566,2.817058802,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.069474936,2.884213448,0.216406375,2.85306859,0.000978126,1,0,0
n0_size80512_originalsize10064,3.034794807,2.852913618,0.21993053,2.814864397,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.003896952,2.751204014,0.226645783,2.777251244,0.000892734,1,0,0
n0_size80512_originalsize10064,3.033232212,2.84147191,0.219943032,2.813289165,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.13632822,2.915578604,0.210537866,2.92579031,0.00108367,1,0,0
n0_size80512_originalsize10064,3.032238007,2.843491077,0.220026791,2.812211275,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.91801095,2.715954781,0.231387153,2.686623812,0.001373116,1,0,0
n0_size80512_originalsize10064,3.031965256,2.85213542,0.21996136,2.812003851,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.050583124,2.867296934,0.2179095,2.83267355,0.000787807,1,0,0
n0_size80512_originalsize10064,3.030458689,2.835379839,0.220110238,2.810348511,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.188071966,2.971721649,0.204685003,2.983386993,0.001276858,1,0,0
n0_size80512_originalsize10064,3.030050755,2.842344046,0.219957232,2.810093641,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.906160116,2.691255331,0.235325038,2.670835018,0.002087533,1,0,0
n0_size80512_originalsize10064,3.028621912,2.834410667,0.21993731,2.808684587,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.034995317,2.822287083,0.220481098,2.81451416,0.00093049,1,0,0
n0_size80512_originalsize10064,3.027859449,2.844450712,0.21992819,2.807931185,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.115280151,2.918783665,0.212938413,2.902341843,0.000612107,1,0,0
n0_size80512_originalsize10064,3.02638483,2.824604273,0.219932944,2.806451797,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.012505293,2.780935764,0.221860752,2.790644646,0.00114457,1,0,0
n0_size80512_originalsize10064,3.024894238,2.824128151,0.21992892,2.804965258,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.082573891,2.874376297,0.21635811,2.866215706,0.000919249,1,0,0
n0_size80512_originalsize10064,3.025097132,2.834228754,0.219924957,2.805172205,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.990218163,2.784452677,0.223883539,2.766334534,0.000989877,1,0,0
n0_size80512_originalsize10064,3.025439739,2.853784084,0.219931498,2.805508137,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.96208334,2.757193565,0.227145761,2.734937668,0.001310594,1,0,0
n0_size80512_originalsize10064,3.02442503,2.841909647,0.21992515,2.804499865,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.033516645,2.834673882,0.218447909,2.815068722,0.000934887,1,0,0
n0_size80512_originalsize10064,3.024408817,2.835093975,0.219933674,2.804475069,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,3.044841051,2.850417852,0.217032522,2.827808619,0.000600549,1,0,0
